x,y,class
0.00013138,-0.00054962,2
-0.0013362,-0.0011609,2
-0.0013736,-0.00055507,2
-0.0012722,-0.0011187,2
-0.0015528,-0.00058235,2
-0.0010253,-0.00075982,2
-0.0016154,-0.0018939,2
-0.00092269,-0.00042871,2
-0.00079511,-0.0022812,2
-0.0011256,-0.0025303,2
-0.00062894,-0.0013777,2
-0.00024359,-0.00018083,2
-0.00067673,-0.0015981,2
-0.00083831,-0.00057888,2
-0.00071163,-0.00034347,2
-0.00089793,-0.00088341,2
-0.0012346,-0.0023163,2
-0.00075498,-0.0012911,2
-0.00086582,-0.0018229,2
-0.0010437,-0.00021214,2
-0.0015262,-0.00081999,2
-0.0012762,-0.00083763,2
-0.0014111,-0.0010915,2
-0.00037946,-0.00015029,2
-0.00010433,-0.00056145,2
-0.00154,-0.00081121,2
-0.00050955,-0.0021378,2
-0.00033957,-6.31E-05,2
-0.0010724,-0.00067466,2
-0.00025651,-0.00049778,2
-0.0007071,-0.0014155,2
0.00066656,0.00012333,2
-0.00089566,-0.0014603,2
-0.00099899,-0.0015189,2
-0.00094005,-0.001093,2
-0.00090741,-0.0012967,2
-0.001023,-0.00034033,2
-0.00012178,-0.00081329,2
-0.0013036,-0.00075943,2
-0.0012178,-0.00062697,2
-0.00061591,-0.00058232,2
-0.0014229,-0.00060881,2
-0.0014729,-0.00058311,2
-0.00065563,-0.0017327,2
-0.0007998,-0.00097571,2
-0.0015612,-0.00079927,2
-0.00044843,-0.0013126,2
-0.0011309,-0.0020417,2
-0.00095655,-0.00035573,2
-0.0019577,-0.0022291,2
-0.0011368,-0.0010593,2
9.94E-05,-0.0018879,2
0.00032153,-0.00083878,2
0.00012315,-0.0010181,2
-0.00075195,-0.0010964,2
0.00052481,-0.0010174,2
-0.0012118,-0.00060518,2
-0.0011845,-0.0010276,2
-0.00035186,-0.0011896,2
-0.0017664,-0.0019982,2
-0.0010385,-0.0017606,2
-0.0010768,-0.002449,2
-0.0015674,-0.0012436,2
3.81E-05,-0.00018753,2
-0.00048803,0.0010299,2
-0.0022944,-0.00088065,2
-0.00077809,0.00089931,2
-0.0022504,-7.05E-05,2
-0.0018569,-0.00011363,2
-0.0016027,-0.0006441,2
-0.0025642,-0.00069418,2
-0.0020136,0.00073419,2
-0.0026343,-0.00097028,2
-0.0014439,-2.48E-05,2
-0.0018801,-0.0005207,2
-0.0012669,-0.00015018,2
-0.0020395,-0.00054894,2
-0.00083868,0.00052433,2
-0.002256,-0.00016981,2
-9.21E-05,8.63E-05,2
-0.0027143,-0.00025495,2
-0.0018737,0.001162,2
-0.00092343,0.00065882,2
-0.0011605,0.00040172,2
-0.0024572,-0.0010198,2
-0.0024787,-0.00026874,2
-0.0012765,-0.00040382,2
-0.0013432,-0.001226,2
-0.00092293,0.00044294,2
-0.0027199,-0.0012423,2
-0.0015633,-0.0011684,2
-0.0021831,-0.00071747,2
-0.0023351,-0.00076952,2
-0.0012236,0.00015973,2
-0.0018712,-0.0015481,2
-0.0018913,-0.0012059,2
-0.0021141,-0.00029357,2
-0.0010379,0.00023059,2
-0.0014488,0.0013148,2
-0.00080721,-0.00090228,2
-0.0018649,-0.00077346,2
-0.0011996,-0.00058442,2
0.00054439,-0.00020183,2
-0.0018233,0.00052317,2
-0.00093838,-0.0012307,2
-0.0022367,-0.0014943,2
-0.0021014,0.00025186,2
-0.001401,-6.26E-05,2
-0.0030987,-0.00038472,2
-0.00141,0.0006358,2
-0.0020469,-2.29E-05,2
-0.0026744,-0.00018853,2
-0.0021925,6.68E-05,2
-0.0019658,9.26E-05,2
-0.0014868,-1.69E-05,2
-0.0020947,0.00010632,2
-0.0021985,0.00044663,2
0.00011984,-0.00038613,2
-0.00045695,0.00076662,2
-0.0014515,0.00015637,2
-0.00090421,0.00049196,2
-0.0022802,-0.0010178,2
-0.00033635,-0.00014503,2
-0.0027374,-0.00060508,2
-0.0016653,-0.001169,2
-0.0016558,0.0014663,2
-0.001167,-0.00033152,2
-0.0017042,6.99E-06,2
-0.00039534,0.00065003,2
-0.0010747,-0.00074268,2
-0.0019983,-0.0011712,2
-0.00070138,-0.00025279,2
-0.0013167,-0.00055306,2
-0.0013381,-0.00033818,2
-0.0011444,-0.00059192,2
-0.00078159,0.00015889,2
9.91E-05,0.00014917,2
-0.0012335,-0.0011647,2
-0.00032613,0.0009954,2
-0.00076465,0.0002095,2
-0.0023364,-0.0011457,2
-0.0024298,-0.00040439,2
-0.0015202,-0.00027357,2
-0.00074736,-0.00013645,2
-0.0021856,-0.0012361,2
-0.002386,-0.001583,2
-0.0026298,-0.00016588,2
-0.00072576,0.00029798,2
-0.001462,0.00033172,2
-0.0017988,-0.00076552,2
-0.0025318,-0.00088816,2
-0.00059582,-0.00053028,2
-0.00087132,0.00062352,2
-0.0010522,0.00053977,2
-0.00091794,7.16E-05,2
-0.0020207,-0.00078027,2
-0.0014069,-0.00072233,2
-0.0025953,-0.000597,2
-0.0018658,-0.00041118,2
-0.0020256,-0.00043722,2
-0.0017251,-3.62E-05,2
-0.0012585,-0.00078511,2
-0.001748,-0.00040408,2
-0.0022603,-0.00075799,2
-0.00083776,0.00069115,2
-0.0014587,-0.00013641,2
-0.00039691,0.00028159,2
-0.0011174,0.00015453,2
-0.0021489,0.00030443,2
-0.0013763,-0.0012471,2
-0.0019965,-0.0017916,2
-0.002357,-0.0015195,2
-0.0025381,-0.0016121,2
-0.00084409,0.0011323,2
-0.0017869,0.00042427,2
-0.0019272,-0.0013773,2
-0.0027499,-0.00034708,2
-0.0016036,-0.00056194,2
-0.0020643,0.00034148,2
-0.0014784,-0.00085139,2
-0.0019611,-0.00049594,2
-0.0017855,-0.00030447,2
-0.0013948,-0.0014663,2
-0.0011704,2.76E-05,2
-0.0022844,0.00055482,2
-0.00154,8.79E-05,2
-0.0019734,-0.00085354,2
-0.0010444,0.00015995,2
-0.0022296,-0.00095791,2
-0.0014808,0.0011364,2
-0.0014219,7.18E-05,2
-0.0010244,-0.00075925,2
-0.00030071,2.52E-05,2
-0.0010834,0.00103,2
-0.0019555,0.00067231,2
-0.00069069,0.00093301,2
-0.0012653,0.00027948,2
-0.001554,-0.0013614,2
-0.0018181,0.00088437,2
-0.0024439,3.62E-05,2
-0.0011819,-0.00011103,2
-0.0015365,-0.0011227,2
-0.00014675,-0.00091473,2
-0.0026948,-0.00019054,2
-0.00241,0.0004953,2
-0.0012501,-0.00061838,2
-0.0018503,-0.00088265,2
-0.0011924,-0.001213,2
-0.001346,-4.04E-06,2
-0.001685,-0.00077715,2
-0.0022938,-4.73E-06,2
-0.0026711,-0.00059729,2
-0.00087515,-0.00089162,2
-0.00092751,0.00011769,2
-0.0021908,-0.00039105,2
-0.0018305,0.00070203,2
-0.0029576,-6.73E-05,2
-0.0017446,-0.0010188,2
-0.00092008,0.0010348,2
-0.0019334,0.0016642,2
-0.0019261,-0.00029123,2
-0.003018,-0.00026483,2
-0.0011163,-0.00081547,2
-0.0010947,-0.0013656,2
-0.0023296,-0.00087286,2
-0.0021754,1.82E-05,2
-0.0026828,0.00015756,2
0.00020822,0.00027089,2
-0.0015413,-6.63E-05,2
-0.0020305,0.00022751,2
-0.0022382,-9.22E-05,2
-0.0023083,-0.0010697,2
-0.0019142,0.00029235,2
-0.0027273,-0.00053346,2
-0.0015294,0.00077042,2
-0.00079197,0.00034583,2
-0.0014975,-0.00039806,2
-0.0015299,-0.00030148,2
-0.0017667,-0.00013643,2
-0.00059039,0.0004412,2
-0.001541,0.0013701,2
-0.0015386,0.00097764,2
-0.0016674,-0.00089892,2
-0.0016522,-0.00113,2
-0.0012779,0.00034759,2
-0.00047023,0.00042869,2
-0.00080871,-0.00054055,2
-0.0022495,-0.0018286,2
-0.00094638,0.00066487,2
-0.0027652,-0.00059362,2
-0.0024452,-0.00083255,2
-0.0023934,0.00047468,2
-0.0011466,0.00097579,2
-0.00080629,-0.00023753,2
-0.00022698,8.83E-05,2
-0.00066048,-0.0014553,2
-0.0020014,-0.0010866,2
-0.002123,-0.00020385,2
-0.0027385,-0.0018387,2
-0.00014233,0.00040453,2
-0.00096625,-0.0011422,2
-0.0017445,-0.00070043,2
-0.002139,8.97E-05,2
-0.0016387,0.00022483,2
0.00028255,0.00080482,2
-0.0019188,-0.0013145,2
-0.00025083,0.00075368,2
-0.0010936,0.00085878,2
-0.0011802,-0.00055012,2
-0.0011078,-8.72E-05,2
-0.0014359,-0.00021206,2
-0.00084555,0.0010247,2
-0.00050275,-7.44E-05,2
-0.0013412,-0.00015998,2
-0.0019269,0.0010516,2
-0.0012445,0.00011933,2
-0.0017375,-0.00059815,2
-0.0017194,0.00036851,2
-0.0017263,0.00018612,2
-0.0014766,0.00028881,2
-0.0022791,-0.00055663,2
-0.000731,0.0003958,2
-0.00075828,-0.00018882,2
-0.0020369,0.00050237,2
-0.0016869,1.55E-05,2
-0.0015241,0.00033582,2
-0.0016588,0.0011792,2
-0.0017219,-0.0001195,2
-0.0024921,-0.00085794,2
-0.001879,0.00038138,2
-0.00043949,-0.00084368,2
-0.0020833,-0.0018152,2
-0.0006108,-0.00057915,2
-0.0012115,-0.00077515,2
-0.00048502,-0.00038438,2
-0.0021387,-0.00019791,2
-0.00078853,0.00043629,2
-0.0014568,0.00013851,2
-0.00073034,0.0014957,2
-0.0011571,0.00085598,2
-0.001494,0.00050007,2
-0.0015219,-2.61E-05,2
-0.001756,0.00032177,2
-0.0010301,0.00037634,2
-0.00099055,0.0002582,2
-0.0019914,-0.0013035,2
-0.00063148,0.001335,2
-0.00075985,-0.00031162,2
-0.0011021,-0.00035403,2
-0.0016423,-0.0017862,2
-0.0016269,-0.00022438,2
-0.0014761,-0.00039819,2
-0.0015523,-0.00027284,2
-0.001781,-0.0010754,2
-0.002241,-0.00016642,2
-0.001223,0.0003369,2
-0.0012858,-0.00064701,2
-0.0017318,0.00014444,2
-0.0024169,0.00021241,2
-0.0012835,-0.00055385,2
-0.0016993,0.0007529,2
-0.00093853,-0.00030828,2
-0.00097853,8.36E-05,2
-0.0010372,0.00073057,2
-0.0014845,0.00040155,2
-0.00067224,0.00039726,2
-0.00078795,-0.00027444,2
-0.0023924,-0.00035496,2
-0.0021402,0.0013497,2
-0.0024344,0.00058064,2
-0.0024152,-0.0010204,2
-0.00093609,-0.00092392,2
-0.0016956,-0.00060604,2
-0.001659,-0.00015934,2
-0.000566,0.00047368,2
-0.0016037,-3.00E-05,2
-0.0008224,-0.00044607,2
-0.0023333,-0.00099016,2
-0.00019685,-0.00047885,2
-0.0022736,0.00015199,2
-0.0022453,-0.0014448,2
-0.0023849,-0.0011262,2
-0.0010022,5.61E-05,2
-0.00058336,-0.0013371,2
-0.0021736,-0.00049669,2
-0.0027187,4.76E-05,2
-0.00060781,0.0006295,2
-0.0020568,-0.00026589,2
-0.0017706,-0.0010805,2
-0.0012267,-0.00036302,2
-0.0011226,3.68E-05,2
-0.0015311,0.00083243,2
-0.0025192,0.00023039,2
-0.0011054,0.00014145,2
-0.0017584,-0.00028496,2
-0.0016403,-7.42E-05,2
-0.0014794,0.00058953,2
-0.001843,5.31E-05,2
-0.001074,0.0004942,2
-0.0018773,-7.16E-05,2
-0.0019568,0.0010004,2
-0.0014246,-0.00067196,2
-0.0005391,0.00050061,2
-0.0020777,-0.00097993,2
-0.001605,-0.00038524,2
-8.24E-05,0.00059899,2
-0.00081406,0.00043774,2
-0.0017505,-0.00043423,2
-0.0025498,-8.35E-06,2
-0.0017827,-0.00017619,2
-0.0012596,-0.0007323,2
-0.0027137,0.00027924,2
-0.0013911,0.00035362,2
-0.0013898,0.00035177,2
-0.0016408,-0.00064656,2
-0.00059002,-0.00010611,2
-0.0024783,-9.10E-05,2
-0.0015138,-0.00012763,2
-0.0023571,0.00030442,2
-0.0018587,-0.00021037,2
-0.0020202,-0.00030172,2
-0.0017387,-0.00090546,2
-0.0025647,-0.00031093,2
-0.0022191,0.00029624,2
-0.002704,-0.0018516,2
-0.0018855,-5.57E-05,2
-0.0020371,0.00082831,2
-0.00076002,0.00075367,2
-0.00064534,0.00064361,2
-0.0015018,0.00096251,2
-0.0012381,0.0011429,2
-0.0012708,0.00082723,2
-0.002057,-0.0017504,2
-0.0024003,-0.0012732,2
-0.0012156,0.00021003,2
-0.0013803,-0.00038551,2
-0.0017459,-0.00056914,2
-0.0019183,-5.41E-05,2
-0.0019627,-4.44E-05,2
-0.0023686,-0.00092177,2
-0.00087207,0.00050619,2
-0.00075036,0.00019204,2
-0.0015109,-7.86E-05,2
-0.0026011,0.00011758,2
-0.0022811,-0.00047619,2
-0.0024105,-0.00077207,2
-0.0010963,-0.00046124,2
-0.0014107,-0.00031545,2
-0.0018929,0.00043612,2
-0.0018672,-0.00069044,2
-0.0016532,0.00061172,2
-0.0018634,8.56E-05,2
-0.001305,7.68E-05,2
-0.0024856,-0.00061572,2
-0.0026953,0.0005178,2
-0.0019085,0.00041708,2
-0.0011462,0.00044814,2
-0.0019379,0.00066164,2
-0.0021909,-0.0014488,2
-0.0026237,-0.00057943,2
-0.0021125,-0.00013304,2
-0.00095507,-0.00015343,2
-0.0021917,0.00052518,2
-0.0020501,-0.00028126,2
-0.0017302,0.00059905,2
-1.33E-05,-0.00085088,2
-0.0021439,0.00010846,2
-0.0024041,-0.0016452,2
-0.0022587,-0.0013129,2
-0.00089537,-0.00040546,2
-0.0023066,0.0008732,2
-0.00085552,0.00052595,2
-0.0026347,-0.0010143,2
-0.0014953,-0.00077701,2
0.00032403,-0.00032428,2
0.0011019,3.31E-05,2
-0.0022808,-0.00097895,2
-0.0026078,-0.00044149,2
-0.0010657,-0.00032864,2
-0.0020278,3.16E-05,2
-0.0019715,-0.0015874,2
-0.0021545,-0.00030068,2
-0.00070527,0.00011187,2
-0.0010064,7.92E-06,2
-0.001602,0.00012079,2
-0.0018563,-0.00080708,2
-0.00077041,8.58E-05,2
-0.0012826,0.0015195,2
-0.0015818,-0.0013803,2
-0.0017645,-0.000218,2
-0.0018724,-0.00059001,2
-0.0014895,-0.00048506,2
-0.0011286,-3.48E-05,2
-0.002047,-0.00047675,2
-0.0020146,0.00030283,2
-0.0012614,0.001328,2
-0.001253,0.00047868,2
-0.0017151,-0.00022942,2
-0.0012397,-0.00082171,2
-0.0027533,-0.0010546,2
-0.0023738,-0.0012432,2
-0.0017809,5.14E-05,2
-0.0019037,-0.0015157,2
-0.00090707,0.00011066,2
-0.001297,0.00056096,2
-0.0022248,-0.00082131,2
-0.0015143,-0.00016797,2
-0.0017657,0.00031874,2
-0.0020103,-0.00082291,2
-0.002312,0.00059284,2
-0.0013351,-0.0014076,2
-0.00047175,-0.00016671,2
-0.0010515,0.00014856,2
-0.0010114,0.00018767,2
-0.0014024,0.00011337,2
-0.0022814,-0.00031115,2
1.13E-05,0.00011817,2
-0.00074283,0.00107,2
-0.00088681,0.0011724,2
-0.00068011,-0.00064029,2
-0.0021708,-0.00080297,2
-0.0028963,-0.0010536,2
-0.0008273,0.00043165,2
-0.0020312,0.00082053,2
-0.0020379,-0.00029464,2
-0.0010492,0.00061754,2
-0.00054922,-0.00019625,2
-8.01E-05,-0.00026303,2
-0.0010709,0.00066989,2
-0.0013794,-0.00060516,2
-0.0022167,7.18E-05,2
-0.0021489,-0.00084775,2
-0.0024782,-6.66E-05,2
-0.00041688,-0.00082588,2
-0.0011326,0.00077314,2
-5.08E-05,-0.00032714,2
-0.0010921,7.86E-05,2
-0.0028586,-0.00051527,2
-0.0012823,-0.00021578,2
-0.0014712,0.00028193,2
-0.0022353,-0.00010697,2
-0.0018889,0.0001234,2
-0.0017576,-0.00042776,2
-0.0025634,0.00021047,2
-0.0020039,-0.0011112,2
-0.0020775,0.00026444,2
-0.0010652,0.0007638,2
-0.0012387,0.001356,2
-0.0013498,0.0013443,2
-0.00090408,-0.00023772,2
-0.0021592,-0.00098814,2
-0.0013129,0.00040673,2
-0.001433,-0.00040845,2
-0.0022362,-0.00025354,2
-0.0015215,-0.00074098,2
-0.0017955,-0.00076771,2
-0.0021323,0.00077572,2
-0.0016053,0.00025874,2
-0.0014576,0.0010059,2
-0.0014159,-0.00012809,2
-0.0017579,-0.00082611,2
-0.0020062,0.00048426,2
-0.00095226,0.0011365,2
-0.0018843,0.00036251,2
-0.0013414,0.00041351,2
-0.001966,-7.45E-05,2
-0.0017741,0.00020202,2
-0.0013128,-0.00028025,2
-0.0012334,0.00028515,2
-0.00092207,-6.51E-05,2
-0.00055706,0.00019693,2
-0.00050852,0.00069159,2
-0.0013375,0.00013824,2
-0.0023552,-0.00086287,2
-0.0014011,-0.00041253,2
-0.0013447,-0.00043726,2
-0.0026388,0.00092291,2
-0.0026278,0.000442,2
-0.0030009,-0.00057635,2
-0.000415,3.78E-05,2
-0.001345,-0.00074633,2
-0.0026703,-0.00017221,2
-0.0012793,9.71E-06,2
-0.0023155,0.00032152,2
-0.0017716,-0.00071366,2
-0.00096923,-6.15E-05,2
-0.0017627,0.00013182,2
-0.0022741,-0.0012359,2
-0.0022832,-0.0017665,2
-0.0013338,-0.0003853,2
-0.0014222,0.00060881,2
-0.0012284,-5.26E-05,2
-0.0012787,0.0004692,2
-0.00070507,-0.0003061,2
-0.00069256,0.00025835,2
-8.47E-05,-0.00032919,2
-0.00073195,0.00070673,2
-0.0023761,-0.00074558,2
-0.0016289,-0.0011384,2
-0.0012735,-0.00085099,2
-0.00094296,0.00016445,2
-0.0011897,0.00012355,2
-0.0015501,0.00051508,2
-0.0017759,-0.0017877,2
-0.001613,-0.0013158,2
-0.0021818,-0.00037814,2
-0.0020409,-0.0014905,2
-0.0012473,0.00024683,2
-0.0022523,0.00050074,2
-0.0024765,1.69E-05,2
-0.0017701,-0.0015948,2
-0.0019267,-0.0012705,2
-0.00065019,-9.33E-05,2
-0.0013538,-0.00032569,2
-0.00032546,-0.00057434,2
-0.0013544,0.00022462,2
-0.0012098,-0.00099332,2
-0.0019543,-0.0017183,2
-0.0023439,-0.00030229,2
-0.0011149,0.00083349,2
-0.0013517,1.60E-05,2
-0.001714,0.00047666,2
-0.00060905,0.0013351,2
-0.0013893,0.0011035,2
-0.0010062,-0.0014466,2
-0.0018188,-0.00013388,2
-0.0016645,-0.0011631,2
-0.0013534,0.00036186,2
-0.0013133,0.00095111,2
-0.0015985,-0.00049261,2
-0.00098409,3.23E-05,2
-0.0023502,-2.95E-05,2
-0.0012677,0.00067088,2
-8.36E-05,0.0003243,2
-0.0017569,-0.001119,2
-0.0024766,0.00047438,2
-0.0022157,0.00096571,2
-0.0022822,-0.00057121,2
-0.0019579,0.00030595,2
-0.0022374,-0.00020298,2
-0.0019175,0.00070484,2
-0.0024761,-0.00050958,2
-0.0014188,-0.00040311,2
-0.00060791,0.00034124,2
-0.0015647,0.00043853,2
-0.0014198,-7.05E-06,2
-0.0020108,0.00017073,2
-0.00091105,0.00088366,2
-0.0021281,0.00076947,2
-0.0018005,0.00051183,2
-0.0011912,-0.00089061,2
-0.0020968,-0.00074719,2
-0.0028359,-0.00056889,2
-0.00037874,0.00061799,2
-0.00039835,0.00036,2
-0.00079188,0.00052812,2
-0.0027532,-0.00029521,2
-0.00090042,0.0014206,2
-0.00053516,-0.00015371,2
-0.0029824,-3.90E-05,2
-0.00089683,-0.0011664,2
-0.0019823,-0.00077116,2
-0.001937,-0.00063475,2
-0.0012367,-0.00051192,2
-0.0015658,-0.00083849,2
-0.0017171,-0.00081507,2
-0.0022268,-0.0015248,2
-0.0015088,-0.00088694,2
-0.0016582,-0.0017916,2
-0.0016284,-0.0012824,2
-0.0018523,-0.00021458,2
-0.0012121,-0.00036143,2
-0.0017893,3.59E-05,2
-0.0014007,-0.00049875,2
-0.0010967,-0.0019714,2
-0.00084786,-0.00059822,2
-0.0013493,-0.00018188,2
-0.0021552,-0.0007027,2
-0.00013574,-0.00089181,2
-0.0011122,-0.0011962,2
-0.0023134,-9.15E-05,2
-0.0018759,-0.0010587,2
-0.00071646,-0.0010174,2
-0.0016365,-0.00092045,2
-0.0012128,-0.00052905,2
-0.0010268,-0.00052411,2
-0.0012858,-0.00068458,2
-0.001455,-0.0005815,2
-0.001907,-0.0019191,2
-0.0018624,-0.00010125,2
-0.0022605,-0.0006933,2
-0.00063253,-1.44E-05,2
-0.0023588,-0.00032391,2
-0.0020813,3.35E-05,2
-0.0016053,-0.00066413,2
-0.0013384,-0.0005986,2
-0.0015202,-0.00049309,2
-0.0020568,-0.00085886,2
-0.0017241,-0.00019952,2
-0.0007846,-8.76E-05,2
-0.0020249,-0.00072677,2
-0.00089103,-0.0010141,2
-0.0013784,-0.0012439,2
-0.0025378,-0.00071598,2
-0.0024673,-0.00095701,2
-0.0016544,-0.00037333,2
-0.001709,-0.0013467,2
-0.001902,-0.0014122,2
-0.0017315,-0.0008971,2
-0.0012487,-0.0011178,2
-0.0014727,-0.0013458,2
-0.0018454,-0.0007596,2
-0.0017882,-0.0020825,2
-0.0011161,-0.00047444,2
-0.0019061,-0.00086333,2
-0.0022437,-0.00055883,2
-0.00094659,-0.00074682,2
-0.002296,-0.0010217,2
-0.0020092,-0.00084612,2
-0.002228,-0.00078412,2
-0.0024204,-0.0010801,2
-0.001139,2.91E-05,2
-0.00034444,-0.0014151,2
-0.0020085,-0.0010419,2
-0.00083887,-0.00059631,2
-0.0013792,-0.00095745,2
-0.0011617,-0.00030395,2
-0.0019637,-0.00062591,2
-0.0010766,-0.0014434,2
-0.0023213,-0.000934,2
-0.00054445,-0.00027566,2
-0.00052926,-0.00083695,2
-0.0018202,-0.00040774,2
-0.0017596,-0.0011804,2
-0.00094355,-0.00099872,2
-0.0013353,-0.0012417,2
-0.0017191,-0.0014515,2
-0.00075409,0.00016615,2
-0.0011619,-0.0015879,2
-0.0012195,-0.0015611,2
-0.0014669,-0.00058275,2
-0.00048962,-0.00079957,2
-0.0015718,-5.69E-05,2
-0.0011108,-0.00057973,2
-0.0015772,-0.0016592,2
-0.0014664,-0.0010178,2
-0.0017256,-0.00069125,2
-0.00078063,-0.00046979,2
-0.001093,-0.0014509,2
-0.0010575,-0.0010759,2
-0.0006815,-0.0010613,2
-0.0011571,-0.00096387,2
-0.0011945,-0.0011281,2
-0.0014905,-0.0011258,2
-0.0021288,-0.00081342,2
-0.0013534,-0.00047022,2
-0.00075621,-0.00077361,2
-0.0013835,-0.00066896,2
-0.0013686,-0.0017048,2
-0.001531,-0.001702,2
-0.0018482,-0.00086961,2
-0.00058519,-0.001017,2
-0.0013502,-0.0014607,2
-0.00094525,-0.0011884,2
-0.00080309,-0.00060967,2
-0.0017237,-0.0009368,2
-0.0019356,-0.0003937,2
-0.00096759,0.00042501,2
-0.0018432,-0.00025765,2
-0.001055,-0.0009467,2
-0.0017177,-0.0009156,2
-0.0023874,-0.00044498,2
-0.0015261,-0.0013151,2
-0.0012027,-0.00045486,2
-0.00055617,-0.00058052,2
-0.0022355,-0.0004993,2
-0.0017909,-0.0012328,2
-0.0016499,-0.00055371,2
-0.0015425,-0.0010151,2
-0.0018756,-0.0015454,2
-0.0020339,-0.0008916,2
-0.0018396,-0.00041176,2
-0.0020174,-0.00091899,2
-0.0011907,-0.00030408,2
-0.00054644,-0.0014056,2
-0.0020359,-0.00068783,2
-0.0025551,-0.00094176,2
-0.00058845,-0.0008507,2
-0.00097432,-0.00087513,2
-0.0014972,-0.0017194,2
-0.0016908,-0.0013522,2
-0.0017564,-0.0006338,2
-0.00051929,-0.0013536,2
-0.002151,-8.62E-05,2
-0.0017848,-0.00043402,2
-0.0013893,-0.00109,2
-0.0021033,-0.00056879,2
-0.0012354,-0.0012525,2
-0.0016685,-0.00069808,2
-0.00077056,-0.0010635,2
-0.0021108,-0.00083573,2
-0.0013825,-0.0005347,2
-0.0013495,-0.00077697,2
-0.00081352,-0.0011915,2
-0.0016018,-0.0010973,2
-0.0017319,-0.00030503,2
-0.001556,-0.00081015,2
-0.0017566,-0.00081382,2
-0.0017787,-0.00034123,2
-0.0017061,-0.00051082,2
-0.0015765,-0.0006314,2
-0.001691,-0.0010327,2
-0.0010694,-0.0012476,2
-0.0020663,-0.00080995,2
-0.0015817,-0.00021729,2
-0.001481,-0.00023095,2
-0.0014824,-1.10E-05,2
-0.0020586,-0.0016367,2
-0.00070739,-0.0012,2
-0.0020093,-0.0007417,2
-0.0015913,-0.0013877,2
-0.0013621,-0.00079851,2
-0.0016676,-0.0012524,2
-0.00074747,3.73E-05,2
-0.0017714,-0.00090225,2
-0.0022762,-0.0010786,2
-0.0013907,-0.00035033,2
-0.001868,-0.00083138,2
-0.0017091,-0.00038118,2
-0.0015573,-3.92E-05,2
-0.0021448,-0.00069279,2
-0.00057706,-0.00039773,2
-0.0012588,-0.0012682,2
-0.0009077,-0.00064462,2
-0.0019742,-0.00069078,2
-0.00090912,-0.0014418,2
-0.001356,-0.00054738,2
-0.0014868,-0.00090206,2
-0.0010477,-0.00052992,2
-0.0020615,-1.80E-05,2
-0.0014571,-0.001699,2
-0.0011381,-0.00072645,2
-0.00078066,0.00054132,2
-0.001373,-0.00063626,2
-0.0014292,-0.0011102,2
-0.0017038,-0.0010235,2
-0.0011928,-0.00088491,2
-0.0014794,-0.00063063,2
-0.00068284,-0.0008273,2
-0.0024772,-0.00106,2
4.43E-05,-0.00079133,2
-0.00055798,-0.00052738,2
-0.0011038,-0.0012413,2
-0.0020853,9.68E-05,2
-0.0020887,-0.00054684,2
-0.0014077,-0.0012539,2
-0.0013421,-0.0018558,2
-0.0017917,-0.0015059,2
-0.0014566,-0.00095852,2
-0.0012545,-0.0012278,2
-0.0010129,-0.00087611,2
-0.00058811,-0.0010295,2
-0.0012026,-0.00091479,2
-0.0019978,-0.00074237,2
-0.0016684,-0.00078137,2
-0.0022392,-0.00081477,2
-0.0007421,-0.00097684,2
-0.0020031,-0.0013378,2
-0.0017162,-0.00075179,2
-0.00089913,-0.0012847,2
-0.0016562,-0.00052318,2
-0.0016029,-0.00024408,2
-0.0017791,-0.0013757,2
-0.0016061,-0.0012519,2
-0.0016575,-0.00061085,2
-0.00095172,-0.0010327,2
-0.0015054,-0.0011339,2
-0.0014212,-0.0014918,2
-0.0010756,-0.0011727,2
-0.0023974,-0.00011861,2
-0.0023898,0.00013044,2
-0.0021071,-0.00021777,2
-0.0017854,-0.00034605,2
-0.0011765,-0.00063161,2
-0.001101,-0.0009267,2
-0.0018622,-0.0011454,2
-0.0017617,-0.0006706,2
-0.0004821,-0.0012831,2
-0.0015962,-0.00034512,2
-0.0014235,-0.00060834,2
-0.001227,-0.00075606,2
-0.0016374,-0.00032362,2
-0.00031262,-0.00065716,2
-0.0017629,-0.00063041,2
-0.00093504,-0.0017248,2
-0.0017646,-0.001276,2
-0.0018947,-0.00058412,2
-0.0012442,-0.000266,2
-0.0014441,-0.0012466,2
-0.0011809,-0.0017221,2
-0.001193,0.00019173,2
-1.14E-05,-0.0010948,2
-0.0012383,-0.0013896,2
-0.00034299,-0.00141,2
-0.00068556,-0.00089815,2
-0.0011754,-0.00069155,2
-0.0014652,-0.0016925,2
-0.00070563,-0.0015492,2
-0.00038845,-0.001103,2
-0.00093392,-0.00018986,2
-0.0012569,-0.0005756,2
-0.00099983,-0.0019221,2
-0.0012922,-0.0013587,2
-0.0020316,-0.00072324,2
-0.0017487,-0.00118,2
-0.0013976,-0.00039595,2
-0.0024893,-3.40E-05,2
-0.0017568,-0.00086952,2
-0.0013947,-0.0013698,2
-0.0012965,-0.0009182,2
-0.0013436,-0.00076405,2
-0.0013867,0.00017365,2
-0.0013396,-0.00077693,2
-0.00067503,-0.00045406,2
-0.0020453,-0.00058685,2
-0.0017506,-0.00058144,2
-0.0018434,-0.00039073,2
-0.0017692,-0.0015894,2
-0.0010613,-0.001478,2
-0.001784,-0.0017927,2
-0.0015612,-0.00026777,2
